reward,arrived,dist
40.0,False,14
60.0,False,23
70.0,False,9
150.0,True,0
75.0,False,10
150.0,True,0
100.0,True,0
105.0,False,6
-70.0,True,0
60.0,False,13
80.0,False,29
0.0,False,2
95.0,True,0
80.0,False,3
105.0,False,18
40.0,False,11
80.0,False,25
85.0,False,7
150.0,True,0
10.0,False,12
75.0,False,14
30.0,False,23
120.0,True,0
110.0,True,0
130.0,True,0
50.0,True,0
175.0,True,0
30.0,False,18
150.0,True,0
245.0,True,0
75.0,False,20
0.0,False,6
230.0,True,0
95.0,True,0
140.0,True,0
45.0,False,18
290.0,True,0
150.0,True,0
40.0,False,20
65.0,False,28
220.0,True,0
110.0,False,28
85.0,True,0
140.0,True,0
100.0,False,18
80.0,False,31
160.0,True,0
150.0,True,0
85.0,False,15
220.0,True,0
115.0,False,27
180.0,True,0
190.0,True,0
85.0,False,1
135.0,True,0
30.0,False,23
160.0,True,0
205.0,True,0
220.0,True,0
150.0,True,0
300.0,True,0
370.0,True,0
135.0,True,0
235.0,True,0
50.0,False,18
40.0,False,17
160.0,True,0
-20.0,False,15
140.0,True,0
240.0,True,0
70.0,False,24
105.0,False,23
90.0,False,27
75.0,False,16
190.0,False,14
225.0,True,0
225.0,True,0
375.0,True,0
250.0,True,0
265.0,True,0
135.0,False,14
275.0,True,0
310.0,True,0
245.0,True,0
90.0,False,24
75.0,False,9
340.0,True,0
160.0,False,9
50.0,False,12
105.0,False,17
95.0,False,7
150.0,True,0
180.0,True,0
375.0,True,0
255.0,True,0
270.0,True,0
335.0,True,0
195.0,True,0
365.0,True,0
120.0,False,21
115.0,True,0
220.0,True,0
120.0,False,15
110.0,False,22
220.0,True,0
135.0,True,0
100.0,False,25
50.0,False,30
65.0,False,17
335.0,True,0
50.0,False,13
250.0,True,0
65.0,True,0
95.0,True,0
190.0,True,0
-60.0,False,7
95.0,False,6
145.0,True,0
70.0,False,24
55.0,False,26
140.0,True,0
120.0,False,26
255.0,True,0
265.0,True,0
195.0,False,2
270.0,True,0
240.0,True,0
170.0,True,0
220.0,True,0
200.0,True,0
175.0,True,0
165.0,True,0
50.0,True,0
80.0,True,0
150.0,True,0
215.0,True,0
130.0,True,0
105.0,True,0
145.0,True,0
75.0,False,27
275.0,True,0
95.0,True,0
200.0,True,0
95.0,True,0
55.0,False,6
110.0,True,0
155.0,True,0
110.0,False,26
160.0,False,18
155.0,True,0
240.0,True,0
85.0,False,22
150.0,True,0
60.0,False,25
110.0,False,4
-10.0,False,1
90.0,False,20
160.0,False,3
-40.0,False,1
10.0,False,3
150.0,True,0
55.0,True,0
55.0,False,8
10.0,False,11
70.0,False,4
40.0,False,17
-10.0,False,5
150.0,False,13
100.0,True,0
80.0,False,11
40.0,False,14
95.0,True,0
165.0,False,1
10.0,False,15
185.0,True,0
70.0,False,4
60.0,False,6
50.0,False,1
105.0,True,0
75.0,False,5
40.0,False,14
245.0,True,0
30.0,False,25
60.0,False,27
70.0,False,23
100.0,False,8
40.0,True,0
70.0,False,11
55.0,False,2
295.0,True,0
200.0,True,0
90.0,False,33
90.0,False,6
50.0,True,0
80.0,False,17
100.0,False,14
100.0,True,0
65.0,False,13
205.0,False,7
150.0,True,0
85.0,False,21
105.0,False,2
330.0,True,0
150.0,True,0
15.0,False,3
0.0,False,1
105.0,False,13
90.0,False,8
265.0,True,0
140.0,True,0
205.0,True,0
130.0,False,9
100.0,False,12
255.0,True,0
90.0,False,14
-15.0,True,0
200.0,True,0
120.0,False,6
165.0,True,0
240.0,True,0
70.0,False,22
320.0,True,0
130.0,False,2
165.0,True,0
85.0,True,0
75.0,True,0
150.0,True,0
150.0,True,0
160.0,False,12
135.0,True,0
115.0,True,0
220.0,True,0
220.0,True,0
135.0,True,0
150.0,True,0
195.0,True,0
95.0,True,0
60.0,False,16
280.0,True,0
205.0,True,0
170.0,True,0
80.0,False,15
80.0,True,0
150.0,False,12
210.0,True,0
155.0,True,0
165.0,True,0
165.0,True,0
115.0,True,0
190.0,True,0
100.0,False,4
80.0,False,23
185.0,True,0
180.0,True,0
-40.0,False,13
165.0,True,0
50.0,False,25
95.0,False,13
175.0,True,0
130.0,True,0
40.0,True,0
135.0,False,5
290.0,True,0
175.0,True,0
60.0,False,23
100.0,True,0
230.0,True,0
110.0,True,0
95.0,False,9
95.0,True,0
55.0,True,0
85.0,False,22
40.0,False,11
195.0,True,0
125.0,True,0
185.0,True,0
145.0,True,0
135.0,True,0
255.0,True,0
140.0,True,0
110.0,True,0
95.0,False,22
255.0,True,0
140.0,True,0
180.0,True,0
120.0,True,0
155.0,True,0
190.0,True,0
245.0,True,0
300.0,True,0
145.0,True,0
45.0,True,0
225.0,True,0
320.0,True,0
155.0,True,0
140.0,True,0
135.0,True,0
260.0,True,0
235.0,True,0
180.0,True,0
80.0,True,0
140.0,True,0
140.0,False,11
125.0,True,0
170.0,False,17
150.0,True,0
130.0,True,0
135.0,True,0
210.0,True,0
165.0,True,0
40.0,False,16
85.0,False,26
65.0,False,4
225.0,True,0
75.0,False,17
220.0,True,0
180.0,True,0
100.0,True,0
290.0,True,0
155.0,True,0
205.0,True,0
85.0,True,0
55.0,True,0
165.0,True,0
210.0,True,0
85.0,True,0
65.0,False,1
235.0,True,0
50.0,True,0
115.0,True,0
190.0,True,0
115.0,False,10
150.0,True,0
50.0,True,0
40.0,False,24
205.0,True,0
165.0,False,8
90.0,False,15
60.0,True,0
195.0,True,0
155.0,True,0
65.0,False,25
130.0,True,0
170.0,True,0
160.0,True,0
140.0,True,0
250.0,True,0
185.0,True,0
190.0,True,0
85.0,True,0
150.0,True,0
170.0,True,0
95.0,True,0
115.0,False,24
95.0,False,8
130.0,True,0
260.0,True,0
20.0,False,14
50.0,False,24
-20.0,True,0
20.0,False,22
150.0,True,0
200.0,True,0
40.0,False,21
235.0,True,0
130.0,False,10
285.0,True,0
75.0,True,0
80.0,True,0
55.0,False,27
150.0,True,0
85.0,False,24
150.0,True,0
95.0,True,0
230.0,True,0
75.0,False,27
180.0,True,0
180.0,True,0
25.0,True,0
165.0,True,0
145.0,False,8
150.0,True,0
185.0,False,4
130.0,True,0
150.0,True,0
