reward,arrived,dist
95.0,False,7
200.0,True,0
315.0,True,0
95.0,False,26
105.0,True,0
120.0,False,4
105.0,False,14
242.0,True,0
125.0,True,0
225.0,True,0
175.0,True,0
100.0,False,6
50.0,False,13
65.0,False,22
110.0,False,15
70.0,False,5
110.0,False,8
60.0,False,26
140.0,False,32
75.0,False,19
65.0,False,23
125.0,True,0
205.0,True,0
175.0,True,0
85.0,False,29
100.0,False,36
270.0,True,0
195.0,True,0
100.0,False,15
120.0,False,5
85.0,False,32
50.0,False,28
125.0,True,0
95.0,False,7
110.0,False,9
82.0,False,15
125.0,True,0
370.0,True,0
104.0,False,9
120.0,False,3
125.0,True,0
150.0,True,0
100.0,False,13
95.0,False,20
125.0,True,0
125.0,True,0
110.0,True,0
125.0,True,0
95.0,False,28
98.0,False,8
388.0,True,0
110.0,False,36
130.0,True,0
135.0,False,1
95.0,True,0
105.0,True,0
110.0,False,13
120.0,False,14
85.0,False,14
90.0,False,12
110.0,False,8
95.0,True,0
111.0,False,20
110.0,False,19
60.0,False,14
105.0,False,7
330.0,True,0
125.0,True,0
106.0,False,28
115.0,False,3
220.0,True,0
300.0,True,0
105.0,False,18
125.0,True,0
125.0,True,0
170.0,True,0
65.0,False,21
116.0,False,7
90.0,False,24
125.0,True,0
125.0,True,0
120.0,False,3
155.0,False,2
125.0,True,0
105.0,False,2
80.0,False,18
70.0,False,12
218.0,True,0
90.0,False,24
155.0,False,2
125.0,True,0
125.0,True,0
125.0,True,0
235.0,False,17
125.0,True,0
150.0,False,4
120.0,False,3
125.0,True,0
125.0,True,0
85.0,False,11
95.0,False,13
125.0,True,0
85.0,False,14
125.0,True,0
100.0,False,15
70.0,False,17
125.0,True,0
20.0,False,6
145.0,False,1
125.0,True,0
115.0,True,0
185.0,False,2
134.0,False,3
75.0,False,7
50.0,False,11
85.0,False,11
80.0,False,10
125.0,True,0
30.0,False,26
260.0,True,0
85.0,False,11
105.0,False,8
125.0,True,0
125.0,True,0
85.0,False,25
125.0,True,0
125.0,True,0
70.0,False,22
125.0,True,0
65.0,False,11
63.0,False,24
125.0,True,0
80.0,False,17
60.0,True,0
125.0,True,0
125.0,True,0
105.0,False,13
180.0,False,5
230.0,True,0
95.0,False,21
145.0,True,0
125.0,True,0
134.0,False,15
95.0,True,0
95.0,False,11
125.0,True,0
65.0,False,27
125.0,True,0
125.0,True,0
104.0,False,20
125.0,True,0
65.0,False,12
125.0,True,0
125.0,True,0
125.0,True,0
100.0,False,11
184.0,True,0
100.0,False,18
105.0,False,30
125.0,True,0
120.0,False,5
127.0,True,0
68.0,False,11
100.0,False,14
125.0,True,0
120.0,False,6
194.0,False,2
205.0,True,0
105.0,False,19
125.0,True,0
261.0,True,0
102.0,False,30
90.0,False,9
120.0,False,6
125.0,True,0
115.0,False,4
122.0,False,1
327.0,True,0
93.0,False,13
125.0,True,0
110.0,False,7
125.0,True,0
121.0,False,11
95.0,False,11
178.0,True,0
132.0,True,0
45.0,False,6
133.0,False,9
84.0,False,8
125.0,True,0
85.0,False,13
30.0,False,17
142.0,True,0
189.0,True,0
125.0,True,0
148.0,True,0
35.0,False,22
85.0,False,20
83.0,False,14
125.0,True,0
119.0,False,4
115.0,False,5
125.0,False,3
65.0,False,7
90.0,False,4
207.0,True,0
225.0,True,0
108.0,False,20
125.0,True,0
125.0,True,0
85.0,False,10
75.0,False,28
95.0,False,13
128.0,False,11
125.0,True,0
150.0,False,8
189.0,False,7
125.0,True,0
236.0,True,0
125.0,True,0
125.0,True,0
85.0,False,24
125.0,True,0
280.0,True,0
198.0,True,0
67.0,False,26
125.0,False,1
125.0,True,0
125.0,True,0
100.0,False,6
125.0,True,0
125.0,True,0
195.0,True,0
125.0,True,0
150.0,True,0
