reward,arrived,dist
215.0,True,0
235.0,True,0
150.0,True,0
200.0,True,0
315.0,True,0
190.0,True,0
213.0,True,0
211.0,True,0
320.0,True,0
135.0,True,0
267.0,True,0
260.0,True,0
215.0,True,0
310.0,True,0
329.0,True,0
125.0,True,0
95.0,True,0
252.0,True,0
215.0,True,0
326.0,True,0
175.0,True,0
310.0,True,0
225.0,True,0
145.0,True,0
300.0,True,0
202.0,True,0
215.0,True,0
192.0,True,0
135.0,True,0
211.0,True,0
95.0,True,0
260.0,True,0
236.0,True,0
150.0,False,-1
255.0,True,0
220.0,True,0
211.0,True,0
200.0,True,0
95.0,True,0
242.0,True,0
295.0,True,0
145.0,True,0
235.0,True,0
0.0,True,0
245.0,True,0
235.0,True,0
105.0,True,0
140.0,True,0
241.0,True,0
240.0,True,0
153.0,True,0
140.0,True,0
311.0,True,0
225.0,True,0
328.0,True,0
0.0,True,0
95.0,True,0
210.0,True,0
195.0,True,0
170.0,True,0
140.0,True,0
223.0,True,0
185.0,True,0
215.0,True,0
150.0,True,0
165.0,True,0
175.0,True,0
205.0,True,0
165.0,True,0
250.0,True,0
170.0,True,0
145.0,True,0
140.0,True,0
95.0,True,0
365.0,True,0
204.0,True,0
105.0,True,0
125.0,True,0
140.0,True,0
252.0,True,0
105.0,True,0
215.0,True,0
235.0,True,0
235.0,True,0
0.0,True,0
325.0,True,0
175.0,True,0
350.0,True,0
145.0,True,0
285.0,True,0
210.0,True,0
95.0,True,0
205.0,True,0
159.0,True,0
140.0,True,0
325.0,True,0
232.0,True,0
220.0,True,0
200.0,True,0
