reward,arrived,dist
30.0,False,8
30.0,False,22
-30.0,False,7
105.0,True,0
60.0,False,20
70.0,False,9
70.0,False,28
45.0,False,8
85.0,False,36
85.0,False,2
80.0,True,0
100.0,True,0
50.0,True,0
105.0,False,7
65.0,False,11
60.0,False,26
100.0,True,0
60.0,False,5
105.0,True,0
120.0,True,0
95.0,False,3
112.0,False,12
95.0,True,0
255.0,True,0
130.0,True,0
115.0,True,0
10.0,False,25
100.0,False,25
165.0,True,0
70.0,True,0
60.0,False,8
100.0,True,0
143.0,True,0
90.0,False,25
60.0,False,8
125.0,False,18
85.0,True,0
40.0,False,8
45.0,True,0
123.0,False,7
50.0,False,31
90.0,True,0
20.0,True,0
55.0,False,28
100.0,False,2
80.0,False,9
112.0,False,4
75.0,False,28
120.0,True,0
235.0,True,0
100.0,False,26
110.0,False,26
100.0,True,0
110.0,False,6
110.0,True,0
250.0,True,0
85.0,False,28
162.0,True,0
95.0,False,7
157.0,True,0
100.0,True,0
5.0,False,11
95.0,False,1
110.0,True,0
65.0,False,17
155.0,True,0
90.0,False,33
38.0,False,27
-46.0,False,7
85.0,False,14
137.0,True,0
121.0,False,13
117.0,True,0
105.0,True,0
190.0,False,2
81.0,False,16
45.0,True,0
50.0,True,0
38.0,False,15
140.0,True,0
202.0,True,0
85.0,True,0
202.0,True,0
80.0,False,6
85.0,False,10
190.0,True,0
100.0,True,0
337.0,True,0
40.0,False,21
170.0,True,0
131.0,True,0
165.0,True,0
64.0,False,25
130.0,False,7
315.0,True,0
134.0,True,0
25.0,False,2
373.0,True,0
85.0,False,5
70.0,True,0
7.0,False,14
150.0,True,0
95.0,True,0
105.0,True,0
252.0,True,0
119.0,False,15
125.0,True,0
58.0,True,0
153.0,True,0
-40.0,False,18
107.0,True,0
-56.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
75.0,False,2
130.0,True,0
10.0,False,15
100.0,True,0
104.0,True,0
130.0,False,11
298.0,True,0
60.0,False,12
100.0,True,0
70.0,False,8
285.0,True,0
45.0,False,22
78.0,False,23
70.0,True,0
102.0,False,4
69.0,False,1
220.0,True,0
100.0,True,0
110.0,False,11
100.0,True,0
100.0,True,0
100.0,True,0
140.0,False,6
55.0,True,0
110.0,False,17
60.0,False,9
54.0,False,5
35.0,False,1
100.0,True,0
100.0,True,0
60.0,False,10
100.0,True,0
100.0,True,0
10.0,False,21
70.0,True,0
73.0,False,26
60.0,False,24
95.0,False,2
100.0,True,0
-42.0,False,12
219.0,True,0
100.0,True,0
100.0,True,0
2.0,False,12
24.0,False,6
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
50.0,False,24
100.0,True,0
90.0,False,9
100.0,True,0
120.0,False,29
205.0,True,0
210.0,False,1
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
60.0,False,12
20.0,False,12
100.0,True,0
60.0,False,18
100.0,True,0
100.0,True,0
185.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
50.0,False,25
71.0,False,21
100.0,True,0
52.0,False,16
90.0,False,9
170.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
101.0,True,0
69.0,False,30
95.0,False,6
100.0,True,0
34.0,False,25
100.0,True,0
160.0,False,8
180.0,True,0
87.0,False,11
289.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
290.0,True,0
100.0,True,0
100.0,True,0
56.0,False,22
10.0,False,18
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
185.0,True,0
140.0,True,0
100.0,True,0
160.0,True,0
100.0,True,0
100.0,True,0
140.0,True,0
100.0,True,0
124.0,False,10
100.0,True,0
160.0,True,0
45.0,True,0
100.0,True,0
100.0,True,0
85.0,False,21
90.0,False,25
210.0,True,0
165.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
106.0,True,0
102.0,True,0
100.0,True,0
85.0,False,14
-6.0,False,20
100.0,True,0
110.0,True,0
90.0,True,0
100.0,True,0
80.0,True,0
100.0,True,0
100.0,True,0
60.0,True,0
60.0,False,21
310.0,True,0
163.0,True,0
206.0,True,0
100.0,True,0
75.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
75.0,True,0
