reward,arrived,dist
40.0,True,0
55.0,True,0
65.0,True,0
84.0,True,0
72.0,True,0
64.0,True,0
63.0,True,0
80.0,True,0
97.0,True,0
60.0,True,0
60.0,True,0
60.0,True,0
60.0,False,2
60.0,False,1
100.0,True,0
45.0,False,9
65.0,False,14
60.0,True,0
1.0,False,14
79.0,True,0
60.0,False,5
96.0,True,0
15.0,False,13
118.0,True,0
94.0,True,0
105.0,True,0
70.0,False,1
100.0,True,0
150.0,True,0
147.0,True,0
47.0,True,0
60.0,True,0
62.0,False,3
100.0,True,0
63.0,True,0
100.0,False,4
-55.0,False,16
60.0,True,0
68.0,True,0
145.0,True,0
63.0,True,0
60.0,True,0
78.0,True,0
76.0,True,0
60.0,True,0
90.0,False,6
132.0,True,0
75.0,True,0
60.0,True,0
60.0,True,0
60.0,True,0
91.0,True,0
60.0,True,0
169.0,True,0
76.0,True,0
79.0,True,0
60.0,True,0
50.0,False,3
50.0,True,0
65.0,True,0
108.0,False,8
91.0,True,0
100.0,True,0
98.0,True,0
168.0,True,0
60.0,True,0
167.0,True,0
60.0,True,0
78.0,True,0
60.0,True,0
81.0,False,1
66.0,True,0
241.0,True,0
43.0,False,9
60.0,True,0
125.0,True,0
140.0,True,0
22.0,False,6
60.0,False,1
55.0,False,4
134.0,True,0
50.0,False,3
113.0,True,0
50.0,False,3
70.0,True,0
80.0,True,0
35.0,False,10
60.0,True,0
114.0,True,0
144.0,True,0
60.0,True,0
60.0,True,0
107.0,True,0
110.0,True,0
92.0,True,0
31.0,False,1
79.0,True,0
77.0,True,0
60.0,True,0
