reward,arrived,dist
57.0,False,3
-20.0,False,16
-100.0,False,1
57.0,True,0
156.0,True,0
30.0,False,7
-20.0,False,1
114.0,True,0
155.0,True,0
50.0,True,0
-66.0,False,2
135.0,True,0
102.0,True,0
61.0,True,0
10.0,False,5
119.0,True,0
50.0,True,0
112.0,True,0
69.0,True,0
75.0,True,0
50.0,True,0
55.0,True,0
92.0,True,0
10.0,False,5
53.0,True,0
55.0,True,0
60.0,True,0
55.0,True,0
20.0,False,4
5.0,True,0
66.0,True,0
5.0,True,0
50.0,True,0
50.0,True,0
60.0,True,0
42.0,False,3
63.0,True,0
40.0,False,3
117.0,True,0
92.0,True,0
84.0,True,0
92.0,True,0
69.0,True,0
55.0,False,3
50.0,True,0
112.0,True,0
123.0,True,0
50.0,True,0
50.0,True,0
89.0,True,0
113.0,True,0
72.0,True,0
111.0,True,0
70.0,True,0
50.0,True,0
110.0,True,0
66.0,True,0
52.0,True,0
146.0,True,0
57.0,True,0
20.0,False,9
71.0,True,0
50.0,True,0
55.0,True,0
47.0,False,3
75.0,True,0
62.0,True,0
29.0,True,0
74.0,True,0
75.0,True,0
66.0,True,0
50.0,True,0
81.0,True,0
96.0,True,0
72.0,True,0
84.0,True,0
109.0,True,0
50.0,True,0
85.0,True,0
-30.0,True,0
45.0,True,0
50.0,True,0
55.0,True,0
70.0,True,0
64.0,True,0
40.0,True,0
50.0,True,0
164.0,True,0
50.0,True,0
58.0,True,0
142.0,True,0
175.0,True,0
-20.0,True,0
80.0,True,0
125.0,True,0
55.0,True,0
7.0,False,8
-30.0,True,0
128.0,True,0
