reward,arrived,dist
260.0,True,0
95.0,True,0
99.0,False,12
310.0,True,0
260.0,True,0
197.0,True,0
33.0,True,0
280.0,True,0
210.0,True,0
189.0,True,0
89.0,False,-1
129.0,True,0
164.0,True,0
70.0,False,19
184.0,True,0
125.0,True,0
0.0,True,0
110.0,True,0
45.0,False,-1
285.0,True,0
0.0,True,0
140.0,True,0
15.0,True,0
252.0,True,0
210.0,True,0
289.0,True,0
125.0,True,0
289.0,True,0
117.0,True,0
95.0,False,19
330.0,True,0
214.0,True,0
30.0,True,0
50.0,True,0
205.0,True,0
335.0,True,0
306.0,True,0
0.0,True,0
205.0,True,0
190.0,True,0
-40.0,False,-1
0.0,True,0
245.0,True,0
275.0,True,0
185.0,True,0
165.0,True,0
0.0,True,0
285.0,True,0
210.0,True,0
27.0,True,0
0.0,True,0
345.0,True,0
132.0,True,0
245.0,True,0
320.0,True,0
339.0,True,0
320.0,True,0
285.0,True,0
165.0,True,0
1.0,True,0
250.0,True,0
5.0,False,27
136.0,True,0
275.0,True,0
244.0,True,0
0.0,True,0
210.0,True,0
0.0,True,0
16.0,True,0
305.0,True,0
135.0,True,0
250.0,True,0
215.0,True,0
235.0,True,0
275.0,True,0
205.0,True,0
9.0,True,0
325.0,True,0
305.0,True,0
323.0,True,0
60.0,False,-1
180.0,True,0
252.0,True,0
215.0,True,0
110.0,True,0
287.0,True,0
0.0,True,0
174.0,True,0
50.0,False,-1
215.0,True,0
265.0,True,0
180.0,True,0
310.0,True,0
170.0,True,0
240.0,True,0
290.0,True,0
230.0,True,0
25.0,True,0
290.0,True,0
330.0,True,0
210.0,True,0
158.0,True,0
14.0,True,0
210.0,True,0
225.0,True,0
201.0,True,0
296.0,True,0
175.0,True,0
179.0,True,0
255.0,True,0
254.0,True,0
126.0,False,9
0.0,True,0
0.0,True,0
179.0,True,0
175.0,True,0
286.0,True,0
95.0,True,0
357.0,True,0
105.0,True,0
140.0,False,-1
340.0,True,0
311.0,True,0
280.0,True,0
175.0,True,0
320.0,True,0
305.0,True,0
45.0,False,-1
350.0,True,0
253.0,True,0
95.0,True,0
326.0,True,0
300.0,True,0
180.0,True,0
240.0,True,0
231.0,True,0
7.0,True,0
105.0,True,0
323.0,True,0
205.0,True,0
325.0,True,0
0.0,True,0
327.0,True,0
280.0,True,0
210.0,True,0
125.0,True,0
290.0,True,0
315.0,True,0
56.0,False,-1
210.0,True,0
185.0,True,0
0.0,True,0
150.0,True,0
195.0,True,0
355.0,True,0
51.0,True,0
33.0,True,0
0.0,True,0
280.0,True,0
202.0,True,0
27.0,True,0
155.0,True,0
266.0,True,0
190.0,True,0
225.0,True,0
353.0,True,0
0.0,True,0
325.0,True,0
0.0,True,0
259.0,True,0
330.0,True,0
225.0,True,0
260.0,True,0
140.0,True,0
260.0,True,0
195.0,True,0
18.0,True,0
165.0,True,0
325.0,True,0
295.0,True,0
196.0,True,0
415.0,True,0
217.0,True,0
185.0,True,0
240.0,True,0
9.0,True,0
140.0,True,0
150.0,False,-1
285.0,True,0
348.0,True,0
180.0,True,0
35.0,False,-1
2.0,True,0
95.0,True,0
241.0,True,0
235.0,True,0
243.0,True,0
270.0,True,0
41.0,True,0
215.0,False,6
170.0,True,0
205.0,True,0
265.0,True,0
423.0,True,0
261.0,True,0
0.0,True,0
0.0,True,0
190.0,True,0
290.0,True,0
150.0,True,0
105.0,True,0
106.0,True,0
279.0,True,0
225.0,True,0
105.0,True,0
175.0,True,0
210.0,True,0
45.0,True,0
250.0,True,0
275.0,True,0
285.0,True,0
175.0,True,0
330.0,True,0
245.0,True,0
220.0,True,0
202.0,True,0
260.0,True,0
84.0,True,0
345.0,True,0
270.0,True,0
135.0,True,0
295.0,True,0
59.0,True,0
230.0,True,0
0.0,True,0
190.0,True,0
53.0,False,9
0.0,True,0
275.0,True,0
165.0,True,0
290.0,True,0
196.0,True,0
105.0,True,0
175.0,True,0
183.0,True,0
210.0,True,0
139.0,True,0
175.0,True,0
44.0,True,0
140.0,True,0
200.0,True,0
163.0,True,0
110.0,True,0
106.0,True,0
122.0,True,0
299.0,True,0
0.0,True,0
0.0,True,0
128.0,True,0
175.0,True,0
101.0,False,10
29.0,True,0
140.0,True,0
0.0,True,0
231.0,True,0
130.0,True,0
18.0,True,0
75.0,False,-1
215.0,True,0
180.0,True,0
210.0,True,0
125.0,True,0
146.0,True,0
182.0,True,0
279.0,True,0
295.0,True,0
295.0,True,0
51.0,True,0
175.0,True,0
287.0,True,0
19.0,True,0
200.0,True,0
215.0,True,0
330.0,True,0
8.0,True,0
205.0,True,0
194.0,True,0
127.0,True,0
110.0,True,0
70.0,False,21
65.0,False,20
167.0,True,0
321.0,True,0
203.0,True,0
215.0,True,0
262.0,True,0
13.0,True,0
95.0,True,0
34.0,False,12
134.0,True,0
0.0,True,0
180.0,True,0
181.0,True,0
95.0,True,0
61.0,False,9
303.0,True,0
300.0,True,0
200.0,True,0
185.0,True,0
333.0,True,0
205.0,True,0
205.0,True,0
145.0,True,0
349.0,True,0
250.0,True,0
260.0,True,0
265.0,True,0
55.0,False,9
105.0,True,0
230.0,True,0
313.0,True,0
0.0,True,0
42.0,True,0
0.0,True,0
165.0,True,0
0.0,True,0
130.0,True,0
170.0,True,0
214.0,True,0
0.0,True,0
275.0,True,0
0.0,True,0
205.0,True,0
150.0,True,0
0.0,True,0
246.0,True,0
220.0,True,0
190.0,True,0
120.0,False,12
45.0,False,-1
155.0,True,0
210.0,True,0
275.0,True,0
165.0,True,0
125.0,True,0
215.0,True,0
215.0,True,0
100.0,True,0
200.0,True,0
265.0,True,0
0.0,True,0
305.0,True,0
275.0,True,0
215.0,True,0
345.0,True,0
140.0,True,0
105.0,True,0
105.0,True,0
0.0,True,0
145.0,True,0
269.0,True,0
270.0,True,0
326.0,True,0
115.0,True,0
230.0,True,0
295.0,True,0
200.0,True,0
223.0,True,0
330.0,True,0
105.0,True,0
135.0,True,0
314.0,True,0
330.0,True,0
282.0,True,0
130.0,True,0
415.0,True,0
112.0,True,0
160.0,True,0
110.0,True,0
250.0,True,0
45.0,True,0
228.0,False,9
270.0,True,0
0.0,True,0
0.0,True,0
305.0,True,0
180.0,True,0
307.0,True,0
95.0,True,0
0.0,True,0
270.0,True,0
235.0,True,0
119.0,True,0
270.0,True,0
180.0,True,0
230.0,True,0
130.0,True,0
240.0,True,0
119.0,True,0
294.0,True,0
105.0,True,0
320.0,True,0
145.0,True,0
240.0,True,0
305.0,True,0
255.0,True,0
342.0,True,0
370.0,True,0
102.0,True,0
340.0,True,0
214.0,True,0
150.0,True,0
60.0,True,0
280.0,True,0
255.0,True,0
246.0,True,0
210.0,True,0
185.0,True,0
290.0,True,0
214.0,True,0
112.0,True,0
264.0,True,0
110.0,True,0
221.0,True,0
305.0,True,0
80.0,True,0
240.0,True,0
350.0,True,0
280.0,True,0
206.0,True,0
105.0,True,0
280.0,True,0
105.0,True,0
