reward,arrived,dist
125.0,False,6
56.0,False,26
109.0,False,13
75.0,False,23
90.0,False,14
125.0,False,2
125.0,True,0
95.0,False,6
90.0,False,4
95.0,False,4
120.0,False,7
125.0,True,0
75.0,False,4
110.0,True,0
110.0,True,0
95.0,True,0
125.0,False,18
125.0,False,4
125.0,True,0
180.0,True,0
155.0,True,0
200.0,True,0
155.0,True,0
192.0,True,0
40.0,False,16
60.0,False,13
125.0,True,0
170.0,True,0
84.0,False,25
159.0,True,0
100.0,False,7
125.0,True,0
125.0,True,0
125.0,True,0
125.0,True,0
65.0,False,22
125.0,True,0
75.0,False,2
125.0,False,8
110.0,False,18
155.0,True,0
125.0,False,6
125.0,True,0
125.0,False,1
105.0,False,22
105.0,False,9
110.0,False,6
170.0,True,0
125.0,False,3
85.0,False,5
150.0,False,3
115.0,False,4
85.0,False,12
95.0,False,7
94.0,False,26
102.0,False,16
102.0,True,0
95.0,True,0
88.0,False,14
110.0,True,0
165.0,True,0
85.0,False,28
115.0,False,7
120.0,False,24
115.0,True,0
85.0,False,23
75.0,False,12
95.0,False,6
105.0,False,10
100.0,False,4
93.0,False,28
80.0,False,12
120.0,False,3
97.0,True,0
150.0,False,7
85.0,False,31
262.0,True,0
122.0,True,0
155.0,True,0
110.0,True,0
125.0,True,0
160.0,True,0
197.0,False,4
95.0,False,28
120.0,False,15
84.0,False,10
120.0,False,3
222.0,True,0
129.0,True,0
110.0,False,9
201.0,True,0
100.0,False,17
120.0,False,1
120.0,False,3
65.0,False,19
195.0,False,9
198.0,True,0
100.0,True,0
125.0,True,0
40.0,True,0
90.0,False,7
40.0,False,6
120.0,True,0
30.0,False,25
125.0,False,4
207.0,True,0
110.0,False,3
90.0,False,28
155.0,False,2
160.0,True,0
110.0,False,4
205.0,True,0
270.0,True,0
125.0,True,0
102.0,True,0
65.0,False,29
63.0,False,20
145.0,True,0
160.0,False,2
70.0,False,10
170.0,True,0
225.0,True,0
219.0,True,0
180.0,True,0
110.0,True,0
125.0,True,0
120.0,False,4
96.0,False,11
125.0,True,0
161.0,True,0
234.0,True,0
125.0,True,0
125.0,True,0
162.0,True,0
120.0,False,2
125.0,True,0
165.0,True,0
110.0,False,4
170.0,True,0
95.0,True,0
138.0,False,2
85.0,False,8
115.0,False,4
175.0,True,0
120.0,False,1
125.0,True,0
208.0,True,0
