reward,arrived,dist
245.0,True,0
421.0,False,-1
135.0,True,0
925.0,True,0
700.0,True,0
485.0,True,0
800.0,True,0
750.0,True,0
1285.0,True,0
440.0,True,0
440.0,True,0
755.0,True,0
590.0,True,0
630.0,True,0
130.0,False,21
790.0,True,0
620.0,True,0
345.0,True,0
770.0,True,0
650.0,True,0
632.0,True,0
660.0,True,0
625.0,True,0
375.0,True,0
536.0,True,0
885.0,True,0
1035.0,True,0
459.0,True,0
520.0,True,0
935.0,True,0
185.0,True,0
675.0,True,0
320.0,False,51
255.0,True,0
45.0,False,-1
770.0,True,0
475.0,True,0
580.0,True,0
563.0,True,0
585.0,True,0
275.0,True,0
175.0,True,0
660.0,True,0
685.0,True,0
695.0,True,0
525.0,True,0
640.0,True,0
545.0,True,0
245.0,False,16
865.0,True,0
190.0,True,0
1195.0,True,0
740.0,True,0
465.0,True,0
995.0,True,0
551.0,True,0
395.0,True,0
380.0,False,-1
345.0,True,0
95.0,False,46
685.0,True,0
545.0,True,0
490.0,True,0
670.0,True,0
524.0,True,0
805.0,False,-1
0.0,False,-1
665.0,True,0
65.0,False,-1
696.0,True,0
790.0,True,0
575.0,True,0
680.0,True,0
85.0,False,46
565.0,True,0
620.0,True,0
730.0,True,0
125.0,False,-1
79.0,False,-1
60.0,False,-1
210.0,True,0
45.0,False,-1
637.0,True,0
175.0,False,-1
520.0,True,0
500.0,True,0
735.0,True,0
420.0,True,0
765.0,True,0
625.0,True,0
810.0,True,0
435.0,True,0
195.0,True,0
130.0,True,0
607.0,True,0
630.0,True,0
625.0,True,0
830.0,True,0
265.0,True,0
