reward,arrived,dist
150.0,True,0
155.0,False,9
235.0,True,0
150.0,True,0
135.0,False,13
105.0,False,23
215.0,True,0
85.0,False,15
75.0,False,17
135.0,False,8
215.0,True,0
165.0,False,1
150.0,True,0
170.0,False,14
110.0,False,15
140.0,False,4
185.0,False,6
190.0,False,3
145.0,True,0
150.0,False,5
135.0,False,5
200.0,True,0
210.0,True,0
180.0,True,0
80.0,False,20
100.0,False,15
80.0,False,27
270.0,True,0
150.0,True,0
150.0,True,0
305.0,True,0
295.0,False,3
40.0,False,25
230.0,True,0
140.0,False,4
185.0,True,0
130.0,False,30
195.0,False,2
245.0,False,1
140.0,True,0
125.0,False,9
110.0,False,21
250.0,False,13
165.0,False,1
215.0,False,3
110.0,False,17
375.0,True,0
190.0,False,6
60.0,False,24
145.0,False,3
275.0,True,0
155.0,False,1
245.0,False,1
330.0,True,0
115.0,False,10
110.0,False,15
110.0,False,10
165.0,False,5
120.0,False,11
150.0,True,0
190.0,True,0
105.0,False,16
80.0,False,27
130.0,False,29
205.0,True,0
140.0,False,1
265.0,True,0
245.0,True,0
160.0,False,4
350.0,True,0
160.0,True,0
120.0,False,11
110.0,False,24
215.0,False,1
80.0,False,31
130.0,False,9
150.0,True,0
75.0,False,27
360.0,True,0
150.0,False,4
120.0,False,15
170.0,False,6
260.0,False,7
75.0,False,20
165.0,False,2
110.0,False,31
100.0,False,16
95.0,False,27
130.0,False,6
225.0,True,0
150.0,False,1
95.0,False,33
120.0,False,27
115.0,False,1
165.0,True,0
125.0,False,5
110.0,False,27
150.0,True,0
190.0,False,6
270.0,True,0
235.0,True,0
150.0,False,14
370.0,True,0
150.0,True,0
110.0,False,13
135.0,False,14
325.0,True,0
110.0,False,8
145.0,True,0
165.0,False,6
120.0,True,0
165.0,True,0
120.0,False,7
95.0,False,6
115.0,False,10
150.0,True,0
150.0,True,0
130.0,False,11
160.0,False,7
105.0,False,7
150.0,True,0
150.0,False,12
80.0,False,27
140.0,False,6
190.0,False,6
175.0,True,0
225.0,True,0
280.0,True,0
150.0,True,0
260.0,True,0
180.0,False,12
150.0,True,0
365.0,True,0
200.0,True,0
70.0,False,22
160.0,False,9
270.0,False,1
105.0,False,4
315.0,True,0
145.0,True,0
140.0,True,0
150.0,True,0
80.0,False,14
145.0,False,5
60.0,False,14
95.0,False,7
100.0,False,30
165.0,False,6
140.0,False,11
185.0,True,0
370.0,True,0
130.0,False,5
275.0,True,0
290.0,True,0
215.0,True,0
240.0,False,4
115.0,False,22
130.0,False,18
130.0,False,5
290.0,True,0
230.0,True,0
155.0,False,28
130.0,False,23
260.0,True,0
45.0,False,22
315.0,True,0
240.0,True,0
200.0,True,0
230.0,True,0
110.0,False,8
190.0,True,0
120.0,False,4
175.0,True,0
145.0,False,23
85.0,False,34
70.0,False,12
90.0,False,21
190.0,True,0
150.0,True,0
115.0,False,15
255.0,True,0
175.0,True,0
80.0,False,20
150.0,True,0
185.0,True,0
100.0,False,21
170.0,True,0
120.0,False,19
245.0,True,0
145.0,False,25
145.0,False,5
265.0,True,0
145.0,True,0
245.0,True,0
145.0,False,28
285.0,True,0
250.0,True,0
235.0,False,1
140.0,False,12
95.0,False,27
190.0,False,6
150.0,False,8
135.0,False,6
145.0,False,20
150.0,True,0
55.0,False,24
225.0,True,0
140.0,False,10
170.0,False,4
145.0,False,2
205.0,False,4
120.0,False,11
100.0,False,15
230.0,True,0
110.0,False,14
185.0,False,2
110.0,False,19
145.0,False,3
260.0,True,0
135.0,False,8
95.0,False,10
80.0,False,29
95.0,False,31
225.0,False,3
325.0,True,0
130.0,False,8
150.0,False,2
250.0,False,1
190.0,False,2
80.0,False,14
150.0,False,2
130.0,False,7
200.0,False,10
140.0,False,11
255.0,True,0
145.0,False,12
155.0,False,13
65.0,False,26
100.0,False,21
240.0,True,0
125.0,False,10
80.0,False,21
275.0,True,0
150.0,True,0
150.0,True,0
245.0,True,0
95.0,False,10
135.0,False,1
175.0,False,4
135.0,False,11
200.0,False,12
145.0,True,0
235.0,True,0
225.0,True,0
200.0,True,0
160.0,False,1
195.0,False,2
255.0,True,0
130.0,False,4
340.0,True,0
140.0,True,0
160.0,False,12
120.0,False,20
280.0,False,2
100.0,False,25
200.0,False,3
270.0,False,1
200.0,True,0
145.0,True,0
145.0,True,0
240.0,True,0
140.0,False,13
245.0,True,0
145.0,False,1
290.0,True,0
280.0,True,0
190.0,True,0
80.0,False,31
105.0,False,32
245.0,True,0
200.0,False,5
110.0,False,23
140.0,False,4
255.0,True,0
210.0,True,0
130.0,False,6
270.0,False,1
155.0,False,5
300.0,True,0
175.0,True,0
50.0,False,27
200.0,True,0
150.0,True,0
175.0,True,0
95.0,False,30
150.0,True,0
205.0,True,0
110.0,False,6
130.0,False,30
290.0,True,0
230.0,True,0
135.0,False,7
120.0,False,30
165.0,False,2
170.0,True,0
145.0,True,0
215.0,True,0
60.0,False,22
185.0,True,0
150.0,True,0
240.0,True,0
155.0,True,0
135.0,True,0
225.0,False,1
295.0,True,0
150.0,True,0
150.0,True,0
160.0,True,0
180.0,False,2
145.0,False,1
145.0,True,0
150.0,True,0
150.0,True,0
150.0,True,0
240.0,True,0
275.0,True,0
110.0,False,25
275.0,False,9
180.0,False,1
165.0,True,0
100.0,False,24
170.0,False,2
170.0,False,1
230.0,False,9
75.0,False,15
250.0,False,1
275.0,False,1
145.0,True,0
265.0,True,0
120.0,False,7
120.0,False,11
215.0,True,0
100.0,False,35
205.0,False,12
150.0,True,0
80.0,False,31
160.0,False,4
115.0,False,14
165.0,True,0
165.0,True,0
140.0,True,0
290.0,True,0
160.0,False,6
145.0,True,0
210.0,False,1
65.0,False,19
240.0,True,0
140.0,True,0
220.0,True,0
130.0,False,5
140.0,False,1
120.0,False,26
145.0,False,14
110.0,False,28
95.0,False,7
200.0,True,0
370.0,True,0
140.0,True,0
105.0,False,4
225.0,True,0
260.0,True,0
120.0,False,30
175.0,True,0
160.0,False,2
235.0,True,0
75.0,False,25
145.0,False,2
125.0,False,15
135.0,False,40
120.0,False,29
235.0,False,1
115.0,False,4
125.0,False,18
150.0,False,14
90.0,False,9
190.0,True,0
130.0,False,8
235.0,False,1
205.0,False,1
70.0,False,23
350.0,True,0
335.0,True,0
150.0,False,1
120.0,False,6
215.0,False,10
155.0,False,2
150.0,True,0
135.0,False,1
155.0,True,0
275.0,True,0
120.0,False,12
160.0,False,2
210.0,True,0
130.0,False,4
300.0,False,3
120.0,False,11
195.0,False,1
150.0,True,0
110.0,False,32
215.0,False,1
130.0,False,26
140.0,False,1
120.0,False,1
145.0,True,0
235.0,False,1
295.0,True,0
130.0,False,29
355.0,True,0
260.0,False,1
120.0,False,7
115.0,False,8
130.0,False,31
160.0,False,1
145.0,True,0
145.0,True,0
165.0,False,18
90.0,False,24
120.0,False,23
100.0,False,22
80.0,False,26
340.0,True,0
230.0,True,0
145.0,False,12
150.0,False,5
250.0,True,0
50.0,False,24
120.0,False,7
145.0,True,0
90.0,False,12
155.0,True,0
165.0,False,34
150.0,True,0
290.0,True,0
145.0,False,1
250.0,False,1
130.0,False,24
245.0,True,0
140.0,False,21
95.0,False,18
105.0,False,12
235.0,True,0
130.0,False,8
200.0,True,0
145.0,False,14
210.0,False,1
140.0,False,15
130.0,False,30
235.0,False,1
80.0,False,25
60.0,False,26
150.0,True,0
135.0,False,2
145.0,False,6
95.0,False,14
260.0,True,0
150.0,True,0
105.0,False,7
125.0,False,30
165.0,False,7
245.0,True,0
150.0,True,0
75.0,False,8
225.0,True,0
165.0,True,0
240.0,True,0
210.0,False,2
155.0,True,0
200.0,False,6
355.0,True,0
125.0,False,6
80.0,False,14
110.0,False,6
150.0,True,0
125.0,False,10
205.0,False,6
170.0,True,0
150.0,True,0
150.0,True,0
100.0,False,26
100.0,False,23
115.0,False,5
150.0,True,0
150.0,True,0
110.0,False,1
120.0,False,10
130.0,False,20
110.0,False,9
130.0,False,16
135.0,False,2
