reward,arrived,dist
100.0,True,0
105.0,True,0
100.0,True,0
213.0,True,0
104.0,False,10
95.0,False,6
39.0,False,14
100.0,True,0
143.0,True,0
100.0,True,0
70.0,False,10
125.0,True,0
87.0,False,25
100.0,True,0
170.0,True,0
100.0,True,0
70.0,False,14
100.0,True,0
100.0,True,0
100.0,True,0
155.0,True,0
100.0,True,0
95.0,False,5
206.0,True,0
50.0,False,21
100.0,True,0
40.0,False,17
141.0,True,0
100.0,True,0
95.0,False,7
105.0,False,4
-100.0,False,18
100.0,True,0
184.0,True,0
201.0,True,0
34.0,False,9
114.0,True,0
122.0,True,0
157.0,True,0
65.0,False,5
100.0,True,0
57.0,True,0
100.0,True,0
75.0,False,2
102.0,True,0
100.0,True,0
95.0,False,3
60.0,False,25
100.0,True,0
100.0,True,0
60.0,False,30
235.0,True,0
65.0,False,5
-25.0,False,10
113.0,False,11
139.0,True,0
25.0,False,14
230.0,True,0
86.0,False,22
195.0,True,0
100.0,True,0
245.0,True,0
60.0,False,24
240.0,True,0
95.0,False,10
186.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
100.0,True,0
114.0,True,0
109.0,False,18
61.0,False,13
45.0,True,0
85.0,True,0
10.0,False,15
100.0,True,0
17.0,False,2
100.0,True,0
55.0,False,5
55.0,False,23
100.0,True,0
124.0,False,2
100.0,True,0
80.0,False,17
105.0,True,0
100.0,True,0
67.0,False,22
100.0,True,0
100.0,True,0
100.0,True,0
-20.0,False,17
100.0,True,0
100.0,True,0
210.0,True,0
100.0,True,0
100.0,True,0
80.0,True,0
156.0,True,0
125.0,False,5
100.0,True,0
100.0,True,0
70.0,False,10
82.0,False,4
100.0,False,1
24.0,False,8
95.0,False,3
100.0,True,0
66.0,False,3
100.0,True,0
100.0,True,0
87.0,False,14
10.0,False,3
109.0,False,1
60.0,False,11
95.0,False,1
100.0,False,2
135.0,False,11
100.0,True,0
85.0,False,4
-25.0,False,12
110.0,True,0
121.0,True,0
94.0,False,5
125.0,True,0
123.0,True,0
131.0,True,0
95.0,False,6
160.0,False,4
137.0,False,4
182.0,False,5
30.0,False,14
87.0,False,21
110.0,True,0
85.0,False,10
95.0,False,3
40.0,False,14
100.0,True,0
128.0,False,13
-5.0,False,21
55.0,False,11
100.0,True,0
30.0,False,22
127.0,True,0
71.0,False,12
85.0,False,11
145.0,False,12
58.0,False,8
181.0,True,0
95.0,False,2
114.0,False,11
60.0,False,21
60.0,False,23
209.0,True,0
95.0,False,3
100.0,True,0
80.0,False,4
80.0,False,15
138.0,True,0
100.0,True,0
85.0,False,3
95.0,False,2
-35.0,True,0
70.0,False,9
100.0,True,0
106.0,False,8
80.0,False,3
98.0,False,14
100.0,True,0
110.0,True,0
70.0,False,10
30.0,False,2
100.0,True,0
196.0,True,0
87.0,False,11
65.0,False,12
60.0,False,16
30.0,False,9
80.0,False,5
70.0,True,0
109.0,False,1
45.0,False,2
145.0,False,1
85.0,False,6
35.0,False,1
55.0,True,0
116.0,True,0
60.0,False,15
100.0,False,13
142.0,False,11
112.0,False,11
90.0,False,2
5.0,False,13
104.0,True,0
80.0,False,5
153.0,True,0
35.0,False,17
90.0,False,4
100.0,False,2
105.0,True,0
197.0,True,0
70.0,False,18
91.0,False,3
104.0,False,2
20.0,False,6
154.0,True,0
100.0,True,0
60.0,False,9
122.0,False,6
125.0,False,6
151.0,True,0
100.0,True,0
160.0,True,0
101.0,True,0
345.0,False,1
203.0,True,0
130.0,False,2
136.0,True,0
70.0,False,13
184.0,True,0
105.0,False,14
168.0,False,3
135.0,True,0
60.0,False,24
125.0,False,2
110.0,False,2
259.0,False,4
101.0,True,0
30.0,False,11
160.0,False,5
191.0,True,0
95.0,False,6
218.0,True,0
100.0,False,3
60.0,False,2
100.0,True,0
35.0,False,7
180.0,True,0
100.0,True,0
95.0,False,5
75.0,False,23
232.0,True,0
75.0,False,4
160.0,True,0
95.0,False,2
263.0,True,0
132.0,False,5
273.0,True,0
95.0,False,3
270.0,True,0
106.0,False,16
151.0,True,0
0.0,False,12
195.0,False,2
100.0,True,0
80.0,False,12
100.0,True,0
60.0,False,11
171.0,True,0
100.0,False,2
191.0,True,0
60.0,False,5
100.0,False,2
100.0,False,2
65.0,False,7
93.0,False,10
87.0,False,11
279.0,True,0
25.0,False,4
327.0,True,0
192.0,False,4
95.0,False,2
50.0,False,21
112.0,False,12
144.0,True,0
100.0,False,21
104.0,True,0
190.0,True,0
100.0,True,0
48.0,False,12
100.0,True,0
50.0,False,12
100.0,True,0
243.0,True,0
125.0,False,12
25.0,False,5
105.0,True,0
100.0,True,0
95.0,False,2
135.0,True,0
112.0,True,0
100.0,True,0
95.0,False,3
85.0,False,4
79.0,False,20
132.0,True,0
60.0,False,8
219.0,True,0
90.0,True,0
70.0,False,17
20.0,False,4
90.0,False,5
100.0,True,0
213.0,False,2
135.0,False,12
95.0,False,2
90.0,False,2
90.0,False,4
89.0,False,25
140.0,True,0
59.0,False,29
113.0,True,0
40.0,False,18
125.0,True,0
74.0,False,10
230.0,True,0
90.0,False,22
142.0,True,0
195.0,True,0
40.0,False,14
170.0,True,0
100.0,True,0
0.0,False,13
153.0,True,0
109.0,True,0
80.0,False,11
104.0,True,0
100.0,True,0
107.0,True,0
55.0,True,0
100.0,True,0
110.0,False,2
82.0,True,0
120.0,False,27
100.0,True,0
361.0,True,0
135.0,True,0
140.0,True,0
245.0,True,0
217.0,True,0
108.0,True,0
148.0,True,0
190.0,True,0
142.0,True,0
201.0,True,0
32.0,False,11
110.0,False,7
135.0,False,5
172.0,False,1
70.0,False,29
100.0,False,1
25.0,False,4
40.0,False,7
158.0,True,0
50.0,False,10
178.0,True,0
85.0,False,11
98.0,False,1
95.0,False,2
80.0,False,6
95.0,False,1
115.0,False,14
74.0,False,21
173.0,False,8
60.0,False,14
85.0,False,22
100.0,True,0
87.0,False,13
95.0,False,7
100.0,True,0
35.0,False,1
70.0,False,24
75.0,False,26
113.0,False,3
111.0,True,0
119.0,True,0
107.0,False,3
148.0,True,0
95.0,False,2
80.0,False,12
57.0,False,6
95.0,False,3
130.0,False,2
122.0,False,2
100.0,True,0
95.0,False,3
112.0,True,0
100.0,True,0
95.0,False,6
103.0,False,5
90.0,False,7
65.0,False,3
310.0,True,0
155.0,False,2
100.0,True,0
176.0,True,0
80.0,False,7
100.0,True,0
90.0,False,4
70.0,False,8
20.0,False,8
106.0,True,0
95.0,False,5
105.0,False,21
161.0,True,0
130.0,True,0
145.0,True,0
100.0,False,10
80.0,False,8
100.0,True,0
98.0,False,4
100.0,True,0
95.0,False,1
55.0,False,4
10.0,False,15
103.0,True,0
100.0,True,0
155.0,False,11
38.0,False,11
30.0,False,18
85.0,False,4
107.0,False,3
70.0,False,12
140.0,True,0
0.0,False,3
147.0,True,0
31.0,False,13
100.0,True,0
90.0,False,13
100.0,True,0
95.0,False,7
40.0,False,11
130.0,True,0
130.0,True,0
52.0,False,7
128.0,False,1
141.0,False,3
137.0,False,15
158.0,True,0
100.0,False,4
23.0,False,15
145.0,False,2
179.0,True,0
100.0,False,1
160.0,True,0
239.0,True,0
75.0,False,10
147.0,True,0
205.0,True,0
90.0,False,5
105.0,True,0
85.0,False,9
71.0,False,10
60.0,False,14
124.0,True,0
55.0,True,0
50.0,False,6
50.0,False,18
85.0,False,4
95.0,False,3
58.0,False,24
130.0,False,6
54.0,False,11
90.0,False,23
85.0,False,5
70.0,False,8
115.0,True,0
5.0,False,22
100.0,False,2
113.0,True,0
65.0,False,1
100.0,False,2
123.0,True,0
135.0,True,0
70.0,False,5
85.0,False,11
55.0,False,11
15.0,False,24
100.0,False,3
55.0,False,2
118.0,True,0
104.0,False,5
106.0,True,0
104.0,False,2
90.0,False,8
199.0,True,0
90.0,False,3
85.0,False,4
74.0,False,4
45.0,False,6
209.0,True,0
100.0,True,0
60.0,False,9
100.0,True,0
145.0,False,26
85.0,False,4
70.0,False,19
100.0,True,0
30.0,False,1
243.0,True,0
85.0,False,8
10.0,True,0
243.0,True,0
90.0,False,5
95.0,False,1
112.0,True,0
90.0,False,11
95.0,False,6
100.0,False,2
54.0,False,7
121.0,True,0
100.0,False,2
98.0,False,17
83.0,False,9
90.0,False,8
129.0,True,0
55.0,False,5
93.0,False,14
93.0,False,4
100.0,True,0
100.0,True,0
117.0,True,0
85.0,False,3
100.0,False,1
104.0,True,0
80.0,False,8
120.0,True,0
70.0,False,11
100.0,True,0
104.0,True,0
20.0,False,11
55.0,False,2
106.0,False,6
61.0,False,12
300.0,True,0
21.0,False,14
55.0,False,4
75.0,False,11
65.0,False,3
50.0,False,18
166.0,True,0
160.0,True,0
80.0,False,7
90.0,False,3
73.0,False,31
252.0,True,0
50.0,False,19
110.0,True,0
50.0,False,17
40.0,False,5
50.0,False,11
95.0,False,13
150.0,False,9
60.0,False,9
121.0,False,1
87.0,False,11
100.0,False,1
68.0,False,28
75.0,False,12
170.0,False,11
75.0,False,2
95.0,False,2
135.0,True,0
370.0,True,0
154.0,True,0
95.0,False,2
70.0,False,7
115.0,False,9
100.0,True,0
30.0,False,22
145.0,False,1
100.0,True,0
75.0,False,10
125.0,True,0
100.0,True,0
75.0,False,7
75.0,False,18
75.0,False,6
100.0,True,0
100.0,True,0
60.0,False,17
154.0,True,0
100.0,True,0
88.0,False,6
95.0,False,2
30.0,False,3
90.0,False,5
170.0,True,0
158.0,True,0
77.0,False,22
75.0,False,22
160.0,True,0
112.0,False,8
60.0,False,10
85.0,False,5
149.0,True,0
62.0,False,3
112.0,True,0
104.0,True,0
49.0,False,2
27.0,False,1
5.0,False,2
52.0,False,20
-30.0,False,6
-50.0,False,9
104.0,True,0
53.0,False,1
201.0,True,0
111.0,True,0
207.0,True,0
114.0,True,0
179.0,True,0
50.0,False,8
65.0,True,0
195.0,True,0
187.0,True,0
55.0,True,0
30.0,False,2
213.0,True,0
248.0,True,0
134.0,True,0
73.0,False,6
95.0,False,4
151.0,True,0
85.0,True,0
115.0,True,0
120.0,False,12
100.0,False,1
126.0,True,0
65.0,False,24
180.0,True,0
140.0,True,0
114.0,True,0
85.0,False,14
90.0,False,9
120.0,True,0
60.0,False,29
147.0,True,0
164.0,True,0
100.0,True,0
85.0,False,4
100.0,True,0
137.0,True,0
98.0,False,5
0.0,True,0
60.0,False,13
70.0,False,9
81.0,False,15
65.0,True,0
100.0,True,0
40.0,False,11
205.0,True,0
168.0,True,0
100.0,True,0
80.0,True,0
155.0,True,0
121.0,True,0
50.0,False,18
71.0,False,10
119.0,True,0
130.0,True,0
40.0,False,21
60.0,True,0
11.0,False,2
120.0,False,7
100.0,True,0
117.0,True,0
123.0,False,7
100.0,True,0
85.0,False,32
100.0,True,0
65.0,False,1
110.0,False,7
100.0,True,0
108.0,False,1
55.0,False,7
119.0,True,0
111.0,True,0
100.0,True,0
104.0,False,1
95.0,False,12
95.0,False,2
96.0,False,1
95.0,False,9
25.0,False,19
80.0,False,17
141.0,False,2
150.0,True,0
100.0,True,0
85.0,False,4
100.0,True,0
153.0,False,2
-23.0,False,8
103.0,True,0
154.0,False,2
100.0,False,2
95.0,False,2
33.0,False,23
130.0,True,0
127.0,True,0
110.0,True,0
65.0,True,0
82.0,False,10
85.0,False,5
100.0,True,0
86.0,False,8
70.0,False,10
100.0,True,0
65.0,False,11
30.0,False,16
155.0,False,5
110.0,True,0
102.0,True,0
138.0,True,0
121.0,False,2
140.0,True,0
139.0,True,0
95.0,False,4
119.0,True,0
48.0,False,8
95.0,False,3
121.0,True,0
100.0,False,2
124.0,True,0
95.0,False,8
90.0,False,4
108.0,True,0
134.0,True,0
155.0,False,4
60.0,False,24
81.0,False,23
58.0,False,24
75.0,False,6
100.0,True,0
193.0,False,2
214.0,False,1
81.0,False,11
187.0,False,10
244.0,False,5
128.0,True,0
40.0,False,12
120.0,True,0
107.0,True,0
103.0,False,8
134.0,True,0
100.0,True,0
100.0,True,0
100.0,False,7
117.0,True,0
85.0,False,13
90.0,False,15
70.0,False,7
44.0,False,14
100.0,True,0
60.0,False,21
204.0,True,0
207.0,True,0
35.0,False,10
93.0,False,4
128.0,True,0
142.0,False,9
100.0,True,0
160.0,True,0
164.0,True,0
69.0,False,23
178.0,True,0
80.0,False,2
90.0,False,3
144.0,True,0
100.0,True,0
112.0,True,0
55.0,False,3
151.0,True,0
